stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,0,1.67,3.34,0,0,1.67,2.5
3dpf,13.22,0,1.15,1.15,4.02,0.57,0,0.57,0.57
5dpf,4.13,4.65,2.58,0,3.1,0,1.03,2.07,5.69
10dpf,1.26,1.88,2.51,0,1.88,0,0,0,0.63
