stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,1
2dpf,11.68,0,0.83,0.83,0.83,0.83,19.18
3dpf,11.49,1.15,0.57,1.15,5.75,1.15,56.32
5dpf,3.1,4.13,0.52,1.55,7.24,0.52,147.3
10dpf,8.79,1.88,0,1.26,2.51,0.63,41.42
