stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,3.34,0,0,0,0,0,0
16hpf,0,0,2.05,0,0,0,0,0
19hpf,0,2.19,0,0,0,0,0,0
24hpf,0,0,19,0,0,0,0,0
2dpf,6.67,0,46.71,3.34,1.67,1.67,0.83,0.83
3dpf,17.81,0,29.88,1.15,0,1.72,0,1.15
5dpf,1.55,0.52,108.02,4.13,0,5.17,0.52,8.79
10dpf,13.18,0,69.03,1.26,0,3.77,0.63,1.26
