stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1,0
2dpf,9.17,0,0,3.34,17.52,0,1.67,2.5,1.67
3dpf,130.44,0,0,0.57,25.86,0,0,2.3,1.15
5dpf,6.2,0.52,0,1.55,40.31,0.52,1.03,6.72,4.65
10dpf,46.44,0,0.63,0,7.53,0,0,0,1.26
