stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,22,0,0,0,0,3,0,1,1
2dpf,4.17,0,0,0,0.83,0.83,0.83,0,1.67
3dpf,248.82,0.57,1.15,0,0.57,10.34,0.57,0.57,2.3
5dpf,9.3,1.03,0.52,5.17,0.52,10.85,1.03,2.58,5.69
10dpf,149.35,2.51,1.88,0.63,0,6.9,0.63,1.88,3.14
