stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.51,4.17,2.5,8.34,11.68,3.34,1.67,5.84
3dpf,29.31,0,0,0,6.32,0,0.57,1.15
5dpf,4.13,2.07,2.58,1.03,13.95,0.52,3.62,6.2
10dpf,10.04,1.88,0.63,0,10.67,0.63,1.26,0
