stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0.83,1.67,6.67,0.83,5
3dpf,2.87,1.72,0,0.57,2.3,18.96,0,2.3
5dpf,2.58,0.52,1.03,1.55,0.52,11.37,0,13.95
10dpf,1.26,1.26,0,0.63,0,1.88,0,1.88
