stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,0.83,0,0,0
3dpf,12.07,0,0.57,5.75,0.57,0.57,0.57
5dpf,1.03,0,0.52,4.13,0.52,0,2.58
10dpf,6.9,0,0,2.51,0,0,0
