stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.01,0.83,0,3.34,5.84,1.67,0.83,2.5
3dpf,3.45,0,0,0,3.45,0.57,0,0
5dpf,2.58,0.52,0.52,0.52,6.72,0,0.52,0.52
10dpf,25.73,3.14,2.51,1.88,14.43,0.63,3.14,2.51
