stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,10.01,2.5,0.83,1.67,7.51,0,0,2.5,2.5
3dpf,8.05,0,2.3,0.57,6.32,0,0,0.57,0
5dpf,1.03,1.03,1.55,2.58,10.34,0.52,1.03,0.52,3.1
10dpf,2.51,0,0,0,2.51,0,0,0,0
