stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm
16hpf,0,0,2.05,0,0
2dpf,0,0,0,0.83,0
3dpf,0.57,0,0,0.57,0
5dpf,0.52,0,0,2.07,0.52
10dpf,0,0.63,0,3.14,0
