stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
2dpf,1.67,0,0,0
3dpf,2.3,0,0.57,0.57
5dpf,0,0.52,0.52,0.52
10dpf,3.77,0,3.14,0
