stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,1.67
3dpf,2.3,1.72,0,1.15
5dpf,1.55,4.13,0.52,2.58
10dpf,1.26,1.26,0,0
