stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,1.67,0.83,0.83,2.5
3dpf,4.6,0.57,0.57,0,2.87,0,0,7.47
5dpf,0.52,0,0,0,3.1,0,0,12.92
10dpf,0,0.63,0,0.63,0.63,0,0,5.65
