stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5925.37,72.26,30.97,0,1021.97,61.94,0,144.52,2518.8,1796.19
12hpf,5636.74,134.94,36.63,154.22,1387.98,244.82,15.42,304.58,2621.74,1582.68
14hpf,4577.75,43.47,247.45,193.94,973.06,444.73,86.94,86.94,2033.07,1347.58
16hpf,3373.6,112.79,360.94,133.3,1164.86,461.43,145.61,102.54,1747.3,1439.67
19hpf,3189.64,37.22,146.68,59.11,549.49,282.4,113.84,17.51,604.21,597.65
24hpf,1706,30,164,18,402,198,58,6,801,168
2dpf,321.95,31.69,30.86,36.7,125.11,309.44,38.37,6.67,181.83,76.73
3dpf,772.32,35.05,24.14,17.81,21.26,264.34,17.81,0,85.62,64.36
5dpf,208.28,16.02,104.92,70.81,50.65,838.3,40.31,60.47,275.99,523.55
10dpf,533.4,55.85,77.81,84.09,58.99,1408.81,51.46,1.26,293.06,117.35
