stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,2.19,0,0,0
2dpf,16.68,0,0.83,2.5,8.34,0.83,3.34
3dpf,164.92,0,0,0,6.9,0,0
5dpf,6.72,0,0.52,0,6.2,2.07,8.79
10dpf,45.81,0.63,0.63,0.63,3.14,0.63,0
