stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,1.67,2.5,0,0,0,0.83,0
3dpf,2.3,0,0.57,0,5.75,0,0,0,2.87
5dpf,2.58,5.17,3.1,0,3.62,0.52,0.52,1.55,10.85
10dpf,5.65,6.28,1.26,0.63,1.88,0,0,0,3.77
