stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,2.5,5.84,0.83,0,0
3dpf,18.39,0,0,0,7.47,0,0,0
5dpf,0.52,0.52,1.55,1.03,8.27,0.52,0,0.52
10dpf,8.16,0.63,0,0,5.02,0.63,1.26,0
