stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,32.81
24hpf,0,0,1,0,0,0,2,60
3dpf,1.72,1.72,4.6,0.57,1.72,0,0.57,9.77
5dpf,1.03,1.03,24.29,1.03,0,0.52,0,58.4
10dpf,3.14,3.14,35.14,0,0.63,3.14,0,53.34
