stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,10.32,0,154.84,20.65,0,61.94,30.97,10.32
12hpf,3.86,1.93,1.93,9.64,173.5,107.95,0,140.73,25.06,19.28
14hpf,16.72,0,0,30.09,90.28,73.56,0,83.6,60.19,374.51
16hpf,63.58,22.56,0,4.1,106.64,45.12,6.15,92.29,90.24,738.29
19hpf,37.22,4.38,0,4.38,74.43,24.08,2.19,28.46,13.14,420.32
24hpf,22,4,0,7,166,58,4,3,48,56
2dpf,105.93,5.84,4.17,12.51,130.12,354.48,17.52,17.52,90.08,48.38
3dpf,217.79,58.04,2.3,13.22,29.88,499.94,7.47,0,14.94,19.54
5dpf,35.14,34.11,11.89,16.02,16.02,164.35,7.24,6.2,25.32,54.78
10dpf,58.99,58.99,9.41,11.92,6.28,109.82,3.77,0,7.53,7.53
