stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,3.34
2dpf,1.67,0,1.67,0,1.67,1.67,3.34,0.83,4.17
3dpf,9.19,1.72,1.72,0,0.57,2.3,0,0,4.6
5dpf,1.03,0.52,1.03,0.52,0.52,2.07,2.07,0.52,24.81
10dpf,7.53,0.63,0,0,0.63,7.53,0,0,9.41
