stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,3.34,0,4.17,0,0,0.83
3dpf,2.3,0,5.75,0,1.15,1.15
5dpf,0,0,18.09,0.52,0.52,2.07
10dpf,1.88,0.63,10.67,0,0,1.26
