stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,4.1
19hpf,2.19,0,0,0,0,0,0,0,0
2dpf,0.83,0,3.34,0,0,0,0,0.83,14.18
3dpf,6.32,0,6.9,0,0.57,0,0,0,9.77
5dpf,2.58,0.52,23.77,1.03,14.47,0.52,0.52,1.03,75.46
10dpf,4.39,0,3.77,1.26,0,1.26,0,0.63,17.57
