stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6358.93,113.55,30.97,0,1114.88,82.58,0,185.81,2529.12,2240.08
12hpf,5499.87,131.09,34.7,152.29,1364.85,219.76,15.42,269.89,2446.32,1609.67
14hpf,5457.18,83.6,250.79,341.07,1123.54,511.61,90.28,96.97,2086.57,1758.87
16hpf,4198.02,153.81,346.59,293.27,1263.3,553.72,141.51,125.1,1763.7,1687.82
19hpf,6234.8,43.78,144.49,188.27,735.57,341.51,168.57,32.84,612.97,1042.05
24hpf,3745,38,319,111,722,308,136,9,612,397
2dpf,1053.44,28.36,80.91,101.76,583.02,811.56,108.43,2.5,302.77,244.38
3dpf,2256.63,35.63,41.37,45.4,37.35,467.19,23.56,0,75.28,99.99
5dpf,223.27,19.64,103.37,68.74,53.23,479.62,33.59,16.54,150.91,334.91
10dpf,530.89,37.02,79.07,74.68,30.75,474.41,21.96,0,83.46,72.79
