stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,0,2.5,0.83,0
3dpf,3.45,0,0,0,0,4.6,0.57,0
5dpf,0.52,0,1.03,2.58,1.03,4.65,0.52,5.17
10dpf,10.04,0.63,10.04,0.63,0,6.28,0,5.02
