stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,2,0,0,0,0,0
2dpf,4.17,0,0,1.67,1.67,0,0.83
3dpf,9.19,0.57,0,0,0,0,0
5dpf,6.2,3.62,1.03,1.55,5.17,1.55,3.62
10dpf,3.14,40.79,0.63,0.63,1.88,0,0.63
