stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,1
2dpf,5.84,0.83,0,1.67,6.67,1.67,0,0.83,128.45
3dpf,16.66,0.57,1.15,1.15,9.77,0,0,0,4.6
5dpf,2.07,1.55,1.55,0.52,8.79,0,0.52,1.55,136.44
10dpf,13.18,0.63,0.63,0,5.02,0,0,0.63,3.14
