stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0.83,0,0
3dpf,0.57,0,0,0,0,0,0
5dpf,1.03,1.03,0,0.52,5.17,1.55,2.58
10dpf,1.26,1.26,0.63,0.63,8.79,3.14,0
