stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,1.93,40.48,0,0,15.42,0,0,0,36.63
14hpf,10.03,23.41,0,0,26.75,6.69,0,3.34,200.63
16hpf,2.05,22.56,2.05,0,16.41,8.2,0,4.1,178.42
19hpf,4.38,8.76,0,0,21.89,0,0,0,210.16
24hpf,14,5,0,2,19,7,0,4,204
2dpf,11.68,1.67,0,5,6.67,5.84,0,18.35,6.67
3dpf,12.64,0.57,0,0,1.15,2.87,0,0.57,1.72
5dpf,0.52,0,0,0.52,0,2.07,0.52,1.03,1.03
10dpf,5.02,0.63,0,0,0.63,3.77,0,0,0.63
