stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,6,0,0,0,0,0
2dpf,0,2.5,48.38,1.67,0,0.83,0,0
3dpf,1.15,0,15.52,0,8.05,0,0,0
5dpf,0.52,14.99,43.41,1.03,7.75,0,0.52,1.55
10dpf,1.26,21.96,39.53,0.63,3.77,0,0,0.63
