stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,103.23
12hpf,0,0,0,0,1.93,3.86,0,0,0,7.71
14hpf,0,0,0,0,0,0,0,0,0,80.25
16hpf,0,0,0,0,0,0,0,0,0,14.36
19hpf,0,0,0,2.19,0,0,0,0,0,48.16
24hpf,0,0,0,2,0,1,0,0,0,53
2dpf,39.2,0,3.34,42.54,21.69,70.9,7.51,0.83,14.18,421.21
3dpf,31.03,1.72,1.15,31.03,11.49,234.46,2.3,0,3.45,174.69
5dpf,24.81,9.3,6.2,49.62,12.92,214.48,3.1,6.2,15.5,657.41
10dpf,25.73,5.65,1.88,50.2,8.16,99.15,3.14,0.63,3.14,116.72
