stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,2.5,0.83,1.67,0.83,0,1.67,0.83,0.83
3dpf,5.17,25.28,4.6,1.72,16.09,0,0,1.15,2.3
5dpf,0,17.57,5.17,0.52,4.13,1.03,0.52,0.52,4.65
10dpf,2.51,41.42,2.51,0.63,4.39,0.63,0,0,1.26
