stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,1.67,0,5
3dpf,1.72,0.57,0.57,0,1.15
5dpf,1.03,0.52,2.07,0.52,7.75
10dpf,6.9,0.63,0,0,1.26
