stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,53.5
19hpf,0,0,0,0,0,0,0,21.89
24hpf,0,0,0,0,0,0,0,2
2dpf,1.67,0,0,0.83,2.5,0,0,241.88
3dpf,1.72,1.15,0,0,0.57,0,0,59.19
5dpf,0.52,0,0.52,0.52,4.65,0.52,1.55,261.52
10dpf,3.14,0,1.26,0.63,2.51,0,0.63,65.89
