stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,340.66,61.94,0,0,10.32,0,0,154.84,0,939.39
12hpf,1033.27,177.35,0,0,63.62,21.21,7.71,348.92,133.01,1490.15
14hpf,2641.65,90.28,26.75,46.81,76.91,63.53,43.47,143.79,207.32,1825.75
16hpf,2850.64,207.13,65.63,98.44,561.92,98.44,69.73,219.44,1043.87,2303.07
19hpf,1810.46,61.3,6.57,74.43,302.11,24.08,35.03,89.76,363.4,1659.4
24hpf,2043,100,36,70,311,125,67,41,950,986
2dpf,901.64,47.54,32.53,127.61,335.3,384.51,68.39,72.56,374.5,915.82
3dpf,2048.61,67.23,31.03,85.62,112.63,283.87,18.39,1.15,140.21,340.19
5dpf,517.86,64.6,54.27,319.92,97.68,370.05,69.26,207.77,248.08,1619.22
10dpf,620,48.32,28.24,163.16,78.44,134.92,21.34,3.77,94.76,284.9
