stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,2.19,0,0,0,0,0
2dpf,30.86,0,0,1.67,0.83,0,0
3dpf,24.71,1.15,0.57,0,2.87,0,1.15
5dpf,69.77,0.52,2.07,0,5.17,1.03,3.62
10dpf,17.57,0.63,0,0,0,1.26,0
