stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0,1.67,0.83,0.83,0.83,0,0.83
3dpf,87.35,1.72,0.57,0,4.6,0,0,0.57
5dpf,2.58,3.62,5.17,0,2.07,0.52,2.58,2.07
10dpf,106.68,5.65,0.63,1.88,1.26,0,0,0
