stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,72.26
12hpf,7.71,1.93,3.86,0,1.93,0,0,3.86,0,67.47
14hpf,26.75,0,16.72,3.34,0,3.34,0,0,3.34,103.66
16hpf,96.39,4.1,12.3,4.1,18.46,16.41,2.05,4.1,47.17,100.49
19hpf,249.57,4.38,4.38,13.14,19.7,15.32,21.89,0,45.97,162
24hpf,56,2,32,12,16,14,11,1,73,51
2dpf,252.73,5,25.86,60.05,124.28,230.2,56.72,7.51,125.95,155.97
3dpf,672.33,31.03,32.18,39.08,59.76,467.19,17.24,0,48.27,74.7
5dpf,340.59,41.86,159.18,162.28,71.84,1072.94,56.85,37.73,196.39,606.24
10dpf,877.92,43.3,136.17,92.25,41.42,459.98,22.59,1.26,82.83,80.95
