stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0
2dpf,0.83,0,0,4.17,9.17,8.34,0
3dpf,0,0,0,0,3.45,0,0
5dpf,0,0.52,0.52,2.07,48.58,8.27,0.52
10dpf,0,0,0,0,1.26,0,0
