stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,4.1,0,0,0,0,0
19hpf,2.19,0,2.19,0,0,0
2dpf,53.38,0,4.17,5,7.51,0
3dpf,18.96,0,1.72,0.57,12.07,0.57
5dpf,14.99,0.52,2.07,0,4.65,1.03
10dpf,2.51,0,3.14,0,3.14,0
