stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0
14hpf,3.34,0,0,0,0,0,0
16hpf,0,8.2,0,0,0,0,0
2dpf,1.67,0,0,0,0,0,0
3dpf,1.72,0,0,0.57,0.57,0,0.57
5dpf,6.2,1.03,1.55,0,3.1,2.58,0.52
10dpf,1.26,0,0,0,0,0,0
