stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,6.67,2.5,29.19,20.85
3dpf,1.72,0.57,6.32,9.19,6.9
5dpf,1.55,0.52,2.58,15.5,13.44
10dpf,0.63,0,0.63,5.02,0.63
