stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0.83,2.5
3dpf,11.49,0.57,0,0
5dpf,0.52,0,1.55,0.52
10dpf,3.14,0,1.26,0.63
