stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.83,0,0,0,1.67,0,0,6.67
3dpf,3.45,3.45,0,0,0.57,4.6,0,33.9
5dpf,0,0,0,0,1.03,8.27,1.03,61.5
10dpf,11.92,1.26,2.51,1.26,1.26,11.92,0.63,14.43
