stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
19hpf,4.38,0,0,0,0,0,0,0,0
24hpf,5,0,0,0,2,0,0,0,0
2dpf,10.84,0,1.67,2.5,8.34,5,1.67,7.51,0.83
3dpf,309.16,2.3,0,1.15,4.6,10.34,0.57,2.3,1.15
5dpf,8.79,0.52,2.58,4.13,1.55,23.26,3.62,12.92,7.24
10dpf,276.74,0.63,0.63,3.14,1.26,14.43,0,3.14,0.63
