stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,1.67,1.67,3.34,0,45.87
3dpf,20.69,2.87,1.72,0,0.57,7.47,0,126.42
5dpf,1.55,0,1.03,2.07,0.52,8.27,1.03,472.9
10dpf,16.94,3.14,12.55,0,0.63,6.28,0.63,197.05
