stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1
2dpf,2.5,0.83,3.34,0,0
3dpf,8.05,0,1.15,0,0
5dpf,2.07,0,0.52,0,0
10dpf,9.41,0,1.26,0.63,0
