stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,3.34,3.34,0,0,0
16hpf,0,0,0,2.05,4.1,0,0,2.05
24hpf,0,0,1,0,0,0,0,0
2dpf,4.17,0.83,0,6.67,40.04,1.67,0,5.84
3dpf,2.87,0,0,0,15.52,0,0,0
5dpf,1.55,1.03,0,1.03,24.29,0,2.07,1.55
10dpf,4.39,0,3.77,0,10.04,0,0.63,0
