stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.83,0.83,5,0,0.83,0.83
3dpf,9.19,0,0.57,6.9,0.57,0.57,0
5dpf,0,0.52,0,4.13,0,0,1.03
10dpf,3.77,0,0,4.39,0,0,0
