stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0.83,0
3dpf,1.72,1.15,0,0,0.57
5dpf,1.03,0.52,0.52,1.55,2.07
10dpf,3.77,5.02,0,0,1.26
