stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,35.05,0,0,0,0,0.57,0,0,0.57
5dpf,5.17,0,0.52,1.03,0.52,2.58,1.55,1.03,0.52
10dpf,123,0.63,2.51,0.63,0,5.02,0,0.63,0
