stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,2.5,9.17,17.52,0,0.83
3dpf,4.02,0,0,0.57,25.86,44.25,0,3.45
5dpf,1.55,0.52,0.52,1.55,14.47,28.43,0.52,4.13
10dpf,0.63,0,0,1.26,25.1,29.49,0,1.26
