stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0.83,2.5,6.67
3dpf,3.45,0.57,2.87,0.57,0
5dpf,1.03,0,3.62,3.1,0.52
10dpf,0,0,3.14,1.88,0
