stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2529.12,41.29,30.97,0,454.21,20.65,0,61.94,1104.55,836.16
12hpf,2531.14,59.76,25.06,65.54,682.42,77.11,3.86,146.51,1312.8,736.4
14hpf,4112.95,60.19,250.79,260.82,902.84,337.73,73.56,100.32,1625.12,1725.43
16hpf,2610.69,121,266.61,184.57,871.6,324.03,77.93,129.2,1164.86,1382.25
19hpf,3666.88,41.59,118.22,102.89,540.73,207.97,124.78,50.35,505.7,1580.59
24hpf,2635,65,371,136,631,283,164,14,1068,604
2dpf,945.01,58.39,98.42,151.8,447.06,816.56,153.47,21.69,343.64,556.33
3dpf,3296.16,99.41,51.14,95.39,58.61,821.74,40.8,0.57,115.5,225.26
5dpf,411.4,56.85,166.94,218.62,87.86,944.25,77.52,75.46,250.15,1058.98
10dpf,1847.46,152.49,245.37,295.57,117.35,1570.71,59.62,3.77,313.77,347.03
