stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,144.52,30.97,10.32,0,20.65,10.32,0,0,51.61,10.32
12hpf,140.73,9.64,0,23.13,53.98,5.78,0,28.92,69.4,32.77
14hpf,200.63,16.72,13.38,66.88,56.85,20.06,0,3.34,90.28,30.09
16hpf,106.64,28.71,10.25,18.46,79.98,18.46,10.25,4.1,114.85,57.42
19hpf,356.84,4.38,0,17.51,54.73,15.32,8.76,10.95,32.84,21.89
24hpf,258,7,25,26,83,40,7,2,56,35
2dpf,618.05,15.01,80.91,95.08,301.1,584.69,60.89,5,133.45,395.35
3dpf,699.34,22.41,45.4,37.35,48.84,575.22,18.96,0,27.58,174.12
5dpf,169.52,38.76,163.83,95.1,43.41,481.17,41.86,6.2,53.23,602.62
10dpf,230.3,21.34,117.98,21.96,35.77,210.85,22.59,0,11.3,99.15
