stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,5.78,0,0,0
14hpf,0,0,70.22,93.63,0,3.34,0
16hpf,0,0,10.25,20.51,0,0,0
19hpf,0,0,13.14,91.95,0,0,0
24hpf,0,0,0,15,0,1,0
2dpf,1.67,3.34,2.5,20.02,0.83,0,2.5
3dpf,0.57,1.72,1.72,6.32,0,0,0.57
5dpf,0,5.17,5.69,8.27,1.55,0,1.03
10dpf,0.63,3.77,2.51,8.79,0,0,0
