stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.34,0,0,0.83,3.34,0,0,0.83
3dpf,15.52,0,0,0,3.45,0,1.15,1.15
5dpf,2.07,0,0.52,0.52,5.17,0.52,2.58,4.13
10dpf,1.26,0.63,0,0.63,1.88,0,0,0
