stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,0,0,0,10.32,41.29,20.65
12hpf,212.05,5.78,11.57,3.86,36.63,17.35,0,26.99,82.89,92.53
14hpf,160.51,0,10.03,10.03,3.34,3.34,0,16.72,53.5,93.63
16hpf,250.2,32.81,16.41,41.02,84.08,26.66,4.1,28.71,157.91,143.56
19hpf,240.81,2.19,6.57,19.7,15.32,13.14,8.76,2.19,41.59,118.22
24hpf,286,8,120,34,75,41,24,10,80,114
2dpf,423.71,5.84,44.21,57.55,170.15,315.28,56.72,14.18,94.25,179.33
3dpf,1872.19,31.03,126.42,52.87,65.51,853.92,25.86,0.57,48.84,143.66
5dpf,231.54,36.18,143.68,129.72,61.5,674.98,56.85,43.41,89.41,683.76
10dpf,823.95,64.64,250.39,108.56,43.93,814.54,40.79,2.51,89.11,176.96
