stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
3dpf,0.57,0,2.3,0.57,0,0.57,0,0
5dpf,1.03,0,21.19,0.52,0,1.55,0.52,0.52
10dpf,0,0.63,37.02,0.63,0.63,1.26,0,0
