stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0
16hpf,14.36,0,0,0,0,0,4.1,0
19hpf,359.03,0,0,0,0,0,2.19,2.19
24hpf,274,0,4,20,5,2,24,3
2dpf,9.17,0,4.17,25.86,14.18,1.67,30.03,1.67
3dpf,0,0,0,0,1.72,0,0.57,0
5dpf,0,1.03,0,0,1.55,1.03,1.03,0
