stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.83,2.5,0,0,0.83,7.51
3dpf,7.47,0,11.49,0,0,0,5.17
5dpf,0,1.55,21.19,0.52,0.52,0,7.24
10dpf,1.26,0,51.46,0,0,0.63,3.14
