stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,21.69,0,0,0,0.83,5.84,2.5,0.83,3.34
3dpf,525.8,2.87,0.57,1.15,1.72,9.19,1.72,0.57,0.57
5dpf,24.29,1.55,6.2,3.62,2.58,30.49,4.13,4.13,12.4
10dpf,587.37,4.39,4.39,7.53,3.77,23.22,1.88,4.39,5.02
