stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,2.19
2dpf,0,0,0,0,0.83,0,0,65.89
3dpf,6.9,0,0.57,0.57,0.57,0,0,27.58
5dpf,2.07,2.07,0,2.07,6.2,1.03,0.52,84.76
10dpf,6.28,0.63,0,0.63,11.92,0,1.88,15.69
