stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,144.52
12hpf,30.84,1.93,0,0,5.78,0,0,0,3.86,106.03
14hpf,3.34,0,0,0,0,0,0,0,0,397.92
16hpf,94.34,2.05,2.05,0,6.15,4.1,4.1,6.15,8.2,336.33
19hpf,21.89,0,2.19,0,2.19,0,0,0,2.19,801.24
24hpf,25,0,2,5,5,1,0,0,13,205
2dpf,40.87,0,4.17,6.67,9.17,22.52,0.83,0,8.34,687.28
3dpf,50.57,21.84,2.3,1.72,3.45,26.43,1.15,0,4.6,251.12
5dpf,13.44,2.58,5.17,7.75,3.1,39.28,4.13,1.03,5.17,1030.04
10dpf,52.09,5.65,6.28,4.39,1.88,28.24,2.51,0.63,4.39,289.29
